Date,Day,Is_Weekend,Is_Holiday,Area_Name,Latitude,Longitude,Time,Traffic_Volume,Avg_Speed_kmph,Traffic_Score,Congestion_Level,Weather,Accident,Road_Work,Event_Name,Event_Impact_Level,Holiday_Traffic_Score,Final_Congestion_Score
20-01-2025,Monday,No,No,Viman Nagar,18.5679,73.9143,02:00,135,52,36.6,Low,Fog,Yes,Yes,Cricket Match,High,36.6,36.6
20-01-2025,Monday,No,No,Kothrud,18.5074,73.8077,12:00,131,49,36.2,Low,Fog,Yes,No,College Fest,Medium,36.2,36.2
20-01-2025,Monday,No,No,Warje,18.485,73.805,21:00,283,54,36.2,Low,Rain,No,Yes,Pune Festival,High,36.2,36.2
20-01-2025,Monday,No,No,Pashan,18.54,73.79,17:00,214,55,36,Low,Cloudy,Yes,Yes,Cricket Match,High,36,36
20-01-2025,Monday,No,No,Bibwewadi,18.47,73.876,14:00,265,51,35.8,Low,Fog,Yes,Yes,Cricket Match,High,35.8,35.8
20-01-2025,Monday,No,No,Viman Nagar,18.5679,73.9143,13:00,275,52,35.6,Low,Fog,Yes,Yes,Local Fair,Low,35.6,35.6
20-01-2025,Monday,No,No,Chinchwad,18.6298,73.7997,00:00,120,53,35.4,Low,Fog,Yes,Yes,Cricket Match,High,35.4,35.4
20-01-2025,Monday,No,No,Katraj,18.455,73.867,19:00,246,53,35.4,Low,Rain,No,Yes,College Fest,Medium,35.4,35.4
20-01-2025,Monday,No,No,Kharadi,18.5511,73.9352,16:00,290,54,35.2,Low,Fog,No,Yes,College Fest,Medium,35.2,35.2
20-01-2025,Monday,No,No,Karve Nagar,18.494,73.82,19:00,202,51,34.8,Low,Cloudy,Yes,Yes,College Fest,Medium,34.8,34.8
20-01-2025,Monday,No,No,Baner,18.559,73.7868,20:00,330,52,34.6,Low,Rain,Yes,Yes,College Fest,Medium,34.6,34.6
20-01-2025,Monday,No,No,Pashan,18.54,73.79,05:00,230,52,34.6,Low,Rain,Yes,Yes,Pune Festival,High,34.6,34.6
20-01-2025,Monday,No,No,Katraj,18.455,73.867,02:00,315,55,34,Low,Fog,Yes,Yes,None,None,34,34
20-01-2025,Monday,No,No,Shivaji Nagar,18.53,73.84,20:00,139,55,34,Low,Rain,No,Yes,Cricket Match,High,34,34
20-01-2025,Monday,No,No,Hadapsar,18.5089,73.926,01:00,219,52,33.6,Low,Cloudy,No,No,Pune Festival,High,33.6,33.6
20-01-2025,Monday,No,No,Warje,18.485,73.805,05:00,337,52,33.6,Low,Clear,No,No,Pune Festival,High,33.6,33.6
20-01-2025,Monday,No,No,Aundh,18.5603,73.8074,04:00,217,54,33.2,Low,Clear,No,No,Local Fair,Low,33.2,33.2
20-01-2025,Monday,No,No,Aundh,18.5603,73.8074,23:00,124,54,33.2,Low,Rain,Yes,Yes,None,None,33.2,33.2
20-01-2025,Monday,No,No,Bibwewadi,18.47,73.876,17:00,305,52,32.6,Low,Cloudy,Yes,No,Local Fair,Low,32.6,32.6
20-01-2025,Monday,No,No,Nigdi,18.65,73.77,11:00,338,52,32.6,Low,Clear,No,No,Pune Festival,High,32.6,32.6
20-01-2025,Monday,No,No,Wakad,18.568,73.912,01:00,277,52,32.6,Low,Cloudy,No,No,Cricket Match,High,32.6,32.6
20-01-2025,Monday,No,No,Baner,18.559,73.7868,09:00,196,53,31.4,Low,Clear,No,Yes,Local Fair,Low,31.4,31.4
20-01-2025,Monday,No,No,Kharadi,18.5511,73.9352,20:00,339,53,31.4,Low,Fog,No,No,College Fest,Medium,31.4,31.4
20-01-2025,Monday,No,No,Swargate,18.5018,73.8636,10:00,341,55,31,Low,Clear,No,Yes,College Fest,Medium,31,31
20-01-2025,Monday,No,No,Kharadi,18.5511,73.9352,05:00,83,54,30.2,Low,Cloudy,Yes,Yes,Pune Festival,High,30.2,30.2
20-01-2025,Monday,No,No,Viman Nagar,18.5679,73.9143,11:00,116,54,30.2,Low,Clear,No,Yes,Pune Festival,High,30.2,30.2
20-01-2025,Monday,No,No,Kothrud,18.5074,73.8077,16:00,237,55,30,Low,Cloudy,No,No,None,None,30,30
20-01-2025,Monday,No,No,Chinchwad,18.6298,73.7997,10:00,253,55,29,Low,Fog,Yes,Yes,Pune Festival,High,29,29
20-01-2025,Monday,No,No,Hadapsar,18.5089,73.926,05:00,200,55,29,Low,Clear,No,No,None,None,29,29
21-01-2025,Tuesday,No,No,Hadapsar,18.5089,73.926,07:00,265,15,87,Severe,Cloudy,Yes,Yes,None,None,87,87
21-01-2025,Tuesday,No,No,Nigdi,18.65,73.77,16:00,111,15,86,Severe,Rain,Yes,Yes,Cricket Match,High,86,86
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,03:00,130,16,85.8,Severe,Clear,Yes,No,Pune Festival,High,85.8,85.8
21-01-2025,Tuesday,No,No,Katraj,18.455,73.867,11:00,327,16,85.8,Severe,Cloudy,Yes,No,Local Fair,Low,85.8,85.8
21-01-2025,Tuesday,No,No,Nigdi,18.65,73.77,14:00,154,16,85.8,Severe,Fog,Yes,No,Cricket Match,High,85.8,85.8
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,21:00,305,16,85.8,Severe,Fog,Yes,Yes,Local Fair,Low,85.8,85.8
21-01-2025,Tuesday,No,No,Hadapsar,18.5089,73.926,06:00,277,15,85,Severe,Fog,No,Yes,None,None,85,85
21-01-2025,Tuesday,No,No,Nigdi,18.65,73.77,06:00,121,17,84.6,Severe,Rain,No,No,Local Fair,Low,84.6,84.6
21-01-2025,Tuesday,No,No,Bibwewadi,18.47,73.876,16:00,300,15,84,Severe,Fog,No,Yes,College Fest,Medium,84,84
21-01-2025,Tuesday,No,No,Viman Nagar,18.5679,73.9143,03:00,202,15,84,Severe,Rain,Yes,No,College Fest,Medium,84,84
21-01-2025,Tuesday,No,No,Yerwada,18.55,73.89,08:00,82,16,83.8,Severe,Fog,Yes,Yes,Cricket Match,High,83.8,83.8
21-01-2025,Tuesday,No,No,Kothrud,18.5074,73.8077,22:00,296,18,83.4,Severe,Cloudy,No,No,Pune Festival,High,83.4,83.4
21-01-2025,Tuesday,No,No,Baner,18.559,73.7868,03:00,90,16,82.8,Severe,Rain,Yes,No,Cricket Match,High,82.8,82.8
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,05:00,340,16,82.8,Severe,Clear,Yes,No,None,None,82.8,82.8
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,22:00,339,16,82.8,Severe,Rain,Yes,Yes,Cricket Match,High,82.8,82.8
21-01-2025,Tuesday,No,No,Nigdi,18.65,73.77,08:00,344,17,82.6,Severe,Rain,No,Yes,Pune Festival,High,82.6,82.6
21-01-2025,Tuesday,No,No,Nigdi,18.65,73.77,21:00,216,17,82.6,Severe,Fog,Yes,Yes,Cricket Match,High,82.6,82.6
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,20:00,115,17,82.6,Severe,Fog,Yes,Yes,None,None,82.6,82.6
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,19:00,102,17,81.6,Severe,Fog,No,Yes,Local Fair,Low,81.6,81.6
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,16:00,133,17,81.6,Severe,Clear,No,No,Pune Festival,High,81.6,81.6
21-01-2025,Tuesday,No,No,Katraj,18.455,73.867,07:00,317,19,81.2,Severe,Rain,No,Yes,None,None,81.2,81.2
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,18:00,80,20,81,Severe,Cloudy,Yes,Yes,Local Fair,Low,81,81
21-01-2025,Tuesday,No,No,Kharadi,18.5511,73.9352,15:00,228,16,80.8,Severe,Cloudy,Yes,No,College Fest,Medium,80.8,80.8
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,13:00,138,16,80.8,Severe,Clear,Yes,Yes,Local Fair,Low,80.8,80.8
21-01-2025,Tuesday,No,No,Chinchwad,18.6298,73.7997,08:00,123,17,80.6,Severe,Rain,Yes,Yes,College Fest,Medium,80.6,80.6
21-01-2025,Tuesday,No,No,Nigdi,18.65,73.77,10:00,172,19,80.2,Severe,Clear,No,Yes,Pune Festival,High,80.2,80.2
21-01-2025,Tuesday,No,No,Baner,18.559,73.7868,11:00,177,15,80,Severe,Rain,No,Yes,Cricket Match,High,80,80
21-01-2025,Tuesday,No,No,Shivaji Nagar,18.53,73.84,14:00,341,15,80,Severe,Clear,Yes,No,Cricket Match,High,80,80
21-01-2025,Tuesday,No,No,Katraj,18.455,73.867,09:00,82,16,79.8,High,Clear,No,Yes,Cricket Match,High,79.8,79.8
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,18:00,194,16,79.8,High,Rain,Yes,No,College Fest,Medium,79.8,79.8
21-01-2025,Tuesday,No,No,Hinjewadi,18.5933,73.7388,15:00,128,17,79.6,High,Clear,Yes,No,College Fest,Medium,79.6,79.6
21-01-2025,Tuesday,No,No,Kharadi,18.5511,73.9352,03:00,216,17,79.6,High,Fog,Yes,No,Cricket Match,High,79.6,79.6
21-01-2025,Tuesday,No,No,Kothrud,18.5074,73.8077,21:00,293,17,79.6,High,Clear,No,Yes,None,None,79.6,79.6
21-01-2025,Tuesday,No,No,Pashan,18.54,73.79,02:00,302,18,79.4,High,Rain,No,No,Pune Festival,High,79.4,79.4
21-01-2025,Tuesday,No,No,Bavdhan,18.515,73.78,23:00,276,19,79.2,High,Rain,Yes,No,Local Fair,Low,79.2,79.2
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,21:00,169,15,79,High,Rain,No,Yes,None,None,79,79
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,01:00,256,20,79,High,Cloudy,No,No,Cricket Match,High,79,79
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,16:00,266,15,79,High,Clear,Yes,No,Local Fair,Low,79,79
21-01-2025,Tuesday,No,No,Shivaji Nagar,18.53,73.84,21:00,329,16,78.8,High,Clear,No,Yes,None,None,78.8,78.8
21-01-2025,Tuesday,No,No,Viman Nagar,18.5679,73.9143,07:00,160,21,78.8,High,Rain,Yes,No,Local Fair,Low,78.8,78.8
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,09:00,234,16,78.8,High,Fog,Yes,No,Pune Festival,High,78.8,78.8
21-01-2025,Tuesday,No,No,Hadapsar,18.5089,73.926,11:00,119,19,78.2,High,Fog,No,Yes,Local Fair,Low,78.2,78.2
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,07:00,206,15,78,High,Fog,No,Yes,Local Fair,Low,78,78
21-01-2025,Tuesday,No,No,Pimpri,18.628,73.7997,18:00,321,16,77.8,High,Fog,Yes,Yes,Pune Festival,High,77.8,77.8
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,10:00,142,22,77.6,High,Clear,No,No,Local Fair,Low,77.6,77.6
21-01-2025,Tuesday,No,No,Warje,18.485,73.805,12:00,270,22,77.6,High,Cloudy,Yes,No,None,None,77.6,77.6
21-01-2025,Tuesday,No,No,Bibwewadi,18.47,73.876,10:00,88,23,77.4,High,Fog,Yes,No,Cricket Match,High,77.4,77.4
21-01-2025,Tuesday,No,No,Kothrud,18.5074,73.8077,09:00,319,18,77.4,High,Fog,No,No,None,None,77.4,77.4
21-01-2025,Tuesday,No,No,Nigdi,18.65,73.77,02:00,148,23,77.4,High,Clear,Yes,Yes,Cricket Match,High,77.4,77.4
21-01-2025,Tuesday,No,No,Hinjewadi,18.5933,73.7388,01:00,120,15,77,High,Cloudy,No,Yes,Pune Festival,High,77,77
21-01-2025,Tuesday,No,No,Bavdhan,18.515,73.78,02:00,124,16,76.8,High,Rain,Yes,No,Cricket Match,High,76.8,76.8
21-01-2025,Tuesday,No,No,Kothrud,18.5074,73.8077,15:00,93,16,76.8,High,Rain,Yes,Yes,None,None,76.8,76.8
21-01-2025,Tuesday,No,No,Warje,18.485,73.805,07:00,147,21,76.8,High,Cloudy,No,No,Pune Festival,High,76.8,76.8
21-01-2025,Tuesday,No,No,Pashan,18.54,73.79,12:00,269,17,76.6,High,Fog,Yes,No,None,None,76.6,76.6
21-01-2025,Tuesday,No,No,Shivaji Nagar,18.53,73.84,12:00,264,17,76.6,High,Fog,Yes,No,None,None,76.6,76.6
21-01-2025,Tuesday,No,No,Yerwada,18.55,73.89,03:00,118,17,76.6,High,Cloudy,No,No,Local Fair,Low,76.6,76.6
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,08:00,350,18,76.4,High,Clear,Yes,No,None,None,76.4,76.4
21-01-2025,Tuesday,No,No,Hadapsar,18.5089,73.926,00:00,127,23,76.4,High,Cloudy,No,No,Local Fair,Low,76.4,76.4
21-01-2025,Tuesday,No,No,Katraj,18.455,73.867,19:00,289,18,76.4,High,Rain,Yes,No,None,None,76.4,76.4
21-01-2025,Tuesday,No,No,Chinchwad,18.6298,73.7997,18:00,314,24,76.2,High,Fog,No,Yes,College Fest,Medium,76.2,76.2
21-01-2025,Tuesday,No,No,Hadapsar,18.5089,73.926,09:00,312,24,76.2,High,Rain,Yes,Yes,College Fest,Medium,76.2,76.2
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,02:00,321,19,76.2,High,Cloudy,No,Yes,Local Fair,Low,76.2,76.2
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,12:00,346,19,76.2,High,Fog,No,Yes,Pune Festival,High,76.2,76.2
21-01-2025,Tuesday,No,No,Warje,18.485,73.805,14:00,132,19,76.2,High,Clear,No,Yes,Pune Festival,High,76.2,76.2
21-01-2025,Tuesday,No,No,Katraj,18.455,73.867,15:00,157,20,76,High,Cloudy,Yes,Yes,Pune Festival,High,76,76
21-01-2025,Tuesday,No,No,Kothrud,18.5074,73.8077,18:00,185,16,75.8,High,Rain,Yes,Yes,Pune Festival,High,75.8,75.8
21-01-2025,Tuesday,No,No,Yerwada,18.55,73.89,11:00,98,16,75.8,High,Clear,No,No,College Fest,Medium,75.8,75.8
21-01-2025,Tuesday,No,No,Karve Nagar,18.494,73.82,16:00,154,23,75.4,High,Rain,No,Yes,Pune Festival,High,75.4,75.4
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,15:00,153,23,75.4,High,Fog,Yes,Yes,Pune Festival,High,75.4,75.4
21-01-2025,Tuesday,No,No,Hadapsar,18.5089,73.926,14:00,113,19,75.2,High,Rain,Yes,Yes,Cricket Match,High,75.2,75.2
21-01-2025,Tuesday,No,No,Kothrud,18.5074,73.8077,16:00,176,20,75,High,Fog,No,No,College Fest,Medium,75,75
21-01-2025,Tuesday,No,No,Pashan,18.54,73.79,19:00,303,20,75,High,Clear,No,Yes,Cricket Match,High,75,75
21-01-2025,Tuesday,No,No,Shivaji Nagar,18.53,73.84,07:00,260,20,75,High,Rain,Yes,Yes,None,None,75,75
21-01-2025,Tuesday,No,No,Yerwada,18.55,73.89,09:00,322,21,74.8,High,Fog,No,No,College Fest,Medium,74.8,74.8
21-01-2025,Tuesday,No,No,Hinjewadi,18.5933,73.7388,14:00,223,22,74.6,High,Cloudy,No,Yes,Local Fair,Low,74.6,74.6
21-01-2025,Tuesday,No,No,Kharadi,18.5511,73.9352,16:00,146,17,74.6,High,Cloudy,Yes,No,Cricket Match,High,74.6,74.6
21-01-2025,Tuesday,No,No,Pimpri,18.628,73.7997,09:00,279,22,74.6,High,Clear,Yes,No,None,None,74.6,74.6
21-01-2025,Tuesday,No,No,Warje,18.485,73.805,20:00,181,22,74.6,High,Rain,No,Yes,Pune Festival,High,74.6,74.6
21-01-2025,Tuesday,No,No,Karve Nagar,18.494,73.82,07:00,191,18,74.4,High,Cloudy,No,Yes,Cricket Match,High,74.4,74.4
21-01-2025,Tuesday,No,No,Pimpri,18.628,73.7997,10:00,254,23,74.4,High,Rain,Yes,No,Cricket Match,High,74.4,74.4
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,23:00,345,23,74.4,High,Rain,Yes,Yes,Local Fair,Low,74.4,74.4
21-01-2025,Tuesday,No,No,Viman Nagar,18.5679,73.9143,05:00,117,23,74.4,High,Rain,Yes,Yes,None,None,74.4,74.4
21-01-2025,Tuesday,No,No,Chinchwad,18.6298,73.7997,09:00,194,19,74.2,High,Rain,No,Yes,Pune Festival,High,74.2,74.2
21-01-2025,Tuesday,No,No,Kharadi,18.5511,73.9352,04:00,125,24,74.2,High,Fog,Yes,Yes,Cricket Match,High,74.2,74.2
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,22:00,133,22,73.6,High,Fog,Yes,Yes,Local Fair,Low,73.6,73.6
21-01-2025,Tuesday,No,No,Bibwewadi,18.47,73.876,22:00,286,23,73.4,High,Cloudy,Yes,No,Cricket Match,High,73.4,73.4
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,20:00,248,19,73.2,High,Clear,No,No,Local Fair,Low,73.2,73.2
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,14:00,203,25,73,High,Clear,Yes,Yes,College Fest,Medium,73,73
21-01-2025,Tuesday,No,No,Bavdhan,18.515,73.78,10:00,225,25,73,High,Clear,No,Yes,College Fest,Medium,73,73
21-01-2025,Tuesday,No,No,Karve Nagar,18.494,73.82,09:00,332,26,72.8,High,Clear,No,Yes,Cricket Match,High,72.8,72.8
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,14:00,209,21,72.8,High,Fog,Yes,No,College Fest,Medium,72.8,72.8
21-01-2025,Tuesday,No,No,Warje,18.485,73.805,22:00,341,26,72.8,High,Rain,No,Yes,College Fest,Medium,72.8,72.8
21-01-2025,Tuesday,No,No,Chinchwad,18.6298,73.7997,03:00,128,27,72.6,High,Cloudy,Yes,No,College Fest,Medium,72.6,72.6
21-01-2025,Tuesday,No,No,Hadapsar,18.5089,73.926,21:00,337,22,72.6,High,Cloudy,Yes,No,College Fest,Medium,72.6,72.6
21-01-2025,Tuesday,No,No,Hinjewadi,18.5933,73.7388,06:00,282,22,72.6,High,Rain,No,Yes,Pune Festival,High,72.6,72.6
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,15:00,85,23,72.4,High,Clear,Yes,Yes,Local Fair,Low,72.4,72.4
21-01-2025,Tuesday,No,No,Chinchwad,18.6298,73.7997,14:00,274,23,72.4,High,Cloudy,Yes,Yes,Cricket Match,High,72.4,72.4
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,09:00,160,24,72.2,High,Clear,No,No,Cricket Match,High,72.2,72.2
21-01-2025,Tuesday,No,No,Baner,18.559,73.7868,22:00,222,25,72,High,Rain,Yes,No,College Fest,Medium,72,72
21-01-2025,Tuesday,No,No,Bavdhan,18.515,73.78,22:00,128,25,72,High,Rain,No,No,None,None,72,72
21-01-2025,Tuesday,No,No,Hinjewadi,18.5933,73.7388,12:00,225,20,72,High,Clear,Yes,No,Cricket Match,High,72,72
21-01-2025,Tuesday,No,No,Katraj,18.455,73.867,06:00,125,25,72,High,Rain,Yes,No,Local Fair,Low,72,72
21-01-2025,Tuesday,No,No,Katraj,18.455,73.867,21:00,341,21,71.8,High,Cloudy,No,Yes,Pune Festival,High,71.8,71.8
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,02:00,293,21,71.8,High,Fog,No,No,College Fest,Medium,71.8,71.8
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,03:00,87,26,71.8,High,Clear,Yes,No,Cricket Match,High,71.8,71.8
21-01-2025,Tuesday,No,No,Baner,18.559,73.7868,15:00,172,22,71.6,High,Clear,Yes,Yes,Cricket Match,High,71.6,71.6
21-01-2025,Tuesday,No,No,Bavdhan,18.515,73.78,11:00,282,22,71.6,High,Cloudy,Yes,Yes,Local Fair,Low,71.6,71.6
21-01-2025,Tuesday,No,No,Hinjewadi,18.5933,73.7388,02:00,148,22,71.6,High,Cloudy,Yes,Yes,Cricket Match,High,71.6,71.6
21-01-2025,Tuesday,No,No,Pimpri,18.628,73.7997,11:00,206,27,71.6,High,Fog,No,Yes,Local Fair,Low,71.6,71.6
21-01-2025,Tuesday,No,No,Viman Nagar,18.5679,73.9143,20:00,86,27,71.6,High,Rain,No,No,Local Fair,Low,71.6,71.6
21-01-2025,Tuesday,No,No,Viman Nagar,18.5679,73.9143,10:00,195,28,71.4,High,Cloudy,No,Yes,None,None,71.4,71.4
21-01-2025,Tuesday,No,No,Katraj,18.455,73.867,03:00,100,24,71.2,High,Rain,No,No,Pune Festival,High,71.2,71.2
21-01-2025,Tuesday,No,No,Viman Nagar,18.5679,73.9143,17:00,182,24,71.2,High,Cloudy,Yes,Yes,Cricket Match,High,71.2,71.2
21-01-2025,Tuesday,No,No,Warje,18.485,73.805,19:00,128,26,70.8,High,Rain,Yes,Yes,College Fest,Medium,70.8,70.8
21-01-2025,Tuesday,No,No,Shivaji Nagar,18.53,73.84,23:00,128,22,70.6,High,Rain,No,Yes,Pune Festival,High,70.6,70.6
21-01-2025,Tuesday,No,No,Pashan,18.54,73.79,17:00,342,23,70.4,High,Fog,No,No,Cricket Match,High,70.4,70.4
21-01-2025,Tuesday,No,No,Karve Nagar,18.494,73.82,13:00,322,29,70.2,High,Fog,No,No,Cricket Match,High,70.2,70.2
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,10:00,98,24,70.2,High,Rain,No,Yes,Cricket Match,High,70.2,70.2
21-01-2025,Tuesday,No,No,Yerwada,18.55,73.89,16:00,94,24,70.2,High,Fog,Yes,Yes,None,None,70.2,70.2
21-01-2025,Tuesday,No,No,Yerwada,18.55,73.89,19:00,143,25,70,High,Fog,Yes,No,None,None,70,70
21-01-2025,Tuesday,No,No,Baner,18.559,73.7868,09:00,246,26,69.8,High,Rain,No,Yes,Cricket Match,High,69.8,69.8
21-01-2025,Tuesday,No,No,Karve Nagar,18.494,73.82,19:00,134,26,69.8,High,Rain,Yes,Yes,Pune Festival,High,69.8,69.8
21-01-2025,Tuesday,No,No,Katraj,18.455,73.867,08:00,296,26,69.8,High,Clear,No,Yes,Cricket Match,High,69.8,69.8
21-01-2025,Tuesday,No,No,Shivaji Nagar,18.53,73.84,01:00,118,26,69.8,High,Fog,Yes,No,Local Fair,Low,69.8,69.8
21-01-2025,Tuesday,No,No,Chinchwad,18.6298,73.7997,19:00,285,22,69.6,High,Rain,No,Yes,Pune Festival,High,69.6,69.6
21-01-2025,Tuesday,No,No,Nigdi,18.65,73.77,17:00,295,27,69.6,High,Clear,Yes,Yes,Cricket Match,High,69.6,69.6
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,23:00,349,22,69.6,High,Cloudy,Yes,No,Local Fair,Low,69.6,69.6
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,06:00,322,24,69.2,High,Fog,Yes,No,None,None,69.2,69.2
21-01-2025,Tuesday,No,No,Pimpri,18.628,73.7997,07:00,205,29,69.2,High,Fog,Yes,Yes,College Fest,Medium,69.2,69.2
21-01-2025,Tuesday,No,No,Pimpri,18.628,73.7997,17:00,163,24,69.2,High,Cloudy,No,No,Local Fair,Low,69.2,69.2
21-01-2025,Tuesday,No,No,Chinchwad,18.6298,73.7997,17:00,293,25,69,High,Cloudy,No,No,College Fest,Medium,69,69
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,08:00,275,25,69,High,Clear,No,Yes,None,None,69,69
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,10:00,104,30,69,High,Clear,Yes,No,College Fest,Medium,69,69
21-01-2025,Tuesday,No,No,Baner,18.559,73.7868,00:00,252,26,68.8,High,Clear,No,No,Local Fair,Low,68.8,68.8
21-01-2025,Tuesday,No,No,Karve Nagar,18.494,73.82,17:00,252,26,68.8,High,Rain,No,Yes,College Fest,Medium,68.8,68.8
21-01-2025,Tuesday,No,No,Pashan,18.54,73.79,10:00,302,22,68.6,High,Fog,No,No,College Fest,Medium,68.6,68.6
21-01-2025,Tuesday,No,No,Chinchwad,18.6298,73.7997,07:00,311,28,68.4,High,Clear,Yes,Yes,Local Fair,Low,68.4,68.4
21-01-2025,Tuesday,No,No,Hadapsar,18.5089,73.926,02:00,249,23,68.4,High,Cloudy,Yes,No,None,None,68.4,68.4
21-01-2025,Tuesday,No,No,Bavdhan,18.515,73.78,08:00,81,24,68.2,High,Rain,No,Yes,Cricket Match,High,68.2,68.2
21-01-2025,Tuesday,No,No,Bibwewadi,18.47,73.876,14:00,296,24,68.2,High,Fog,No,Yes,College Fest,Medium,68.2,68.2
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,20:00,248,31,67.8,High,Cloudy,Yes,Yes,Pune Festival,High,67.8,67.8
21-01-2025,Tuesday,No,No,Baner,18.559,73.7868,19:00,182,31,67.8,High,Fog,Yes,Yes,Cricket Match,High,67.8,67.8
21-01-2025,Tuesday,No,No,Pashan,18.54,73.79,13:00,138,27,67.6,High,Rain,Yes,No,Cricket Match,High,67.6,67.6
21-01-2025,Tuesday,No,No,Bavdhan,18.515,73.78,13:00,250,28,67.4,High,Clear,Yes,Yes,Cricket Match,High,67.4,67.4
21-01-2025,Tuesday,No,No,Chinchwad,18.6298,73.7997,06:00,246,28,67.4,High,Clear,Yes,No,Cricket Match,High,67.4,67.4
21-01-2025,Tuesday,No,No,Kharadi,18.5511,73.9352,01:00,267,23,67.4,High,Fog,No,Yes,Pune Festival,High,67.4,67.4
21-01-2025,Tuesday,No,No,Swargate,18.5018,73.8636,22:00,139,23,67.4,High,Rain,Yes,Yes,Pune Festival,High,67.4,67.4
21-01-2025,Tuesday,No,No,Viman Nagar,18.5679,73.9143,13:00,126,23,67.4,High,Rain,Yes,No,College Fest,Medium,67.4,67.4
21-01-2025,Tuesday,No,No,Warje,18.485,73.805,10:00,234,23,67.4,High,Fog,Yes,No,Cricket Match,High,67.4,67.4
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,04:00,84,29,67.2,High,Cloudy,Yes,No,Local Fair,Low,67.2,67.2
21-01-2025,Tuesday,No,No,Hinjewadi,18.5933,73.7388,04:00,255,24,67.2,High,Clear,No,Yes,None,None,67.2,67.2
21-01-2025,Tuesday,No,No,Kharadi,18.5511,73.9352,22:00,213,29,67.2,High,Clear,Yes,Yes,None,None,67.2,67.2
21-01-2025,Tuesday,No,No,Pashan,18.54,73.79,11:00,109,29,67.2,High,Cloudy,No,No,Local Fair,Low,67.2,67.2
21-01-2025,Tuesday,No,No,Bavdhan,18.515,73.78,21:00,115,25,67,High,Rain,No,No,College Fest,Medium,67,67
21-01-2025,Tuesday,No,No,Pashan,18.54,73.79,03:00,180,30,67,High,Cloudy,Yes,Yes,None,None,67,67
21-01-2025,Tuesday,No,No,Bibwewadi,18.47,73.876,18:00,333,26,66.8,High,Rain,Yes,No,Cricket Match,High,66.8,66.8
21-01-2025,Tuesday,No,No,Aundh,18.5603,73.8074,09:00,283,27,66.6,High,Cloudy,Yes,Yes,Pune Festival,High,66.6,66.6
21-01-2025,Tuesday,No,No,Pashan,18.54,73.79,08:00,231,32,66.6,High,Cloudy,Yes,No,College Fest,Medium,66.6,66.6
21-01-2025,Tuesday,No,No,Shivaji Nagar,18.53,73.84,18:00,91,27,66.6,High,Rain,No,Yes,College Fest,Medium,66.6,66.6
21-01-2025,Tuesday,No,No,Wakad,18.568,73.912,08:00,189,32,66.6,High,Clear,No,Yes,Pune Festival,High,66.6,66.6
21-01-2025,Tuesday,No,No,Bibwewadi,18.47,73.876,03:00,322,28,66.4,High,Clear,Yes,Yes,College Fest,Medium,66.4,66.4
21-01-2025,Tuesday,No,No,Baner,18.559,73.7868,10:00,232,29,66.2,High,Fog,No,No,Pune Festival,High,66.2,66.2
21-01-2025,Tuesday,No,No,Nigdi,18.65,73.77,23:00,199,25,66,High,Rain,No,Yes,College Fest,Medium,66,66
21-01-2025,Tuesday,No,No,Shivaji Nagar,18.53,73.84,16:00,241,30,66,High,Rain,No,No,Cricket Match,High,66,66
